Index,Time,Elevation,LegLength,Leg Time,Leg Speed,LegSpeed2,Leg Course,Latitude,Longitude
1,2/7/16 15:42,1592 ft,0 ft,0:00:01,0 mph,0,0° true,45.739,-90.25051667
2,2/7/16 15:42,1592 ft,3 ft,0:08:38,0.0 mph,0,18° true,45.739,-90.25051667
3,2/7/16 15:50,1592 ft,63 ft,0:00:04,11 mph,11,338° true,45.739,-90.25051667
4,2/7/16 15:50,1601 ft,76 ft,0:00:04,13 mph,13,335° true,45.73916667,-90.25061667
5,2/7/16 15:50,1603 ft,124 ft,0:00:08,11 mph,11,50° true,45.73935,-90.25073333
6,2/7/16 15:51,1606 ft,110 ft,0:00:03,25 mph,25,19° true,45.73956667,-90.25036667
7,2/7/16 15:51,1617 ft,110 ft,0:00:02,38 mph,38,359° true,45.73985,-90.25023333
8,2/7/16 15:51,1631 ft,348 ft,0:00:05,47 mph,47,2° true,45.74015,-90.25023333
9,2/7/16 15:51,1648 ft,409 ft,0:00:06,46 mph,46,1° true,45.74111667,-90.2502
10,2/7/16 15:51,1655 ft,211 ft,0:00:03,48 mph,48,0° true,45.74223333,-90.25015
11,2/7/16 15:51,1648 ft,386 ft,0:00:06,44 mph,44,1° true,45.7428,-90.25015
12,2/7/16 15:51,1636 ft,115 ft,0:00:02,39 mph,39,1° true,45.74386667,-90.25011667
13,2/7/16 15:51,1625 ft,185 ft,0:00:03,42 mph,42,0° true,45.74418333,-90.25011667
14,2/7/16 15:51,1620 ft,388 ft,0:00:06,44 mph,44,2° true,45.74468333,-90.25011667
15,2/7/16 15:51,1606 ft,0.1 mi,0:00:08,47 mph,47,2° true,45.74575,-90.25006667
16,2/7/16 15:51,1595 ft,287 ft,0:00:04,49 mph,49,3° true,45.74725,-90.25001667
17,2/7/16 15:51,1584 ft,70 ft,0:00:01,48 mph,48,3° true,45.74803333,-90.24995
18,2/7/16 15:51,1584 ft,480 ft,0:00:07,47 mph,47,3° true,45.74823333,-90.24993333
19,2/7/16 15:51,1592 ft,143 ft,0:00:03,33 mph,33,4° true,45.74955,-90.24981667
20,2/7/16 15:52,1581 ft,70 ft,0:00:02,24 mph,24,3° true,45.74993333,-90.24978333
21,2/7/16 15:52,1577 ft,219 ft,0:00:09,17 mph,17,3° true,45.75013333,-90.24976667
22,2/7/16 15:52,1577 ft,22 ft,0:00:10,1.5 mph,1.5,351° true,45.75073333,-90.24973333
23,2/7/16 15:52,1574 ft,10 ft,0:00:52,0.1 mph,0.1,59° true,45.75078333,-90.24975
24,2/7/16 15:53,1574 ft,56 ft,0:01:00,0.6 mph,0.6,1° true,45.7508,-90.24971667
25,2/7/16 15:54,1574 ft,1 ft,0:00:02,0.2 mph,0.2,2° true,45.75095,-90.2497
26,2/7/16 15:54,1573 ft,48 ft,0:00:04,8 mph,8,274° true,45.75095,-90.2497
27,2/7/16 15:54,1573 ft,302 ft,0:00:12,17 mph,17,258° true,45.75096667,-90.2499
28,2/7/16 15:54,1581 ft,326 ft,0:00:11,20 mph,20,259° true,45.7508,-90.25105
29,2/7/16 15:54,1574 ft,30 ft,0:00:01,21 mph,21,259° true,45.75063333,-90.25231667
30,2/7/16 15:54,1573 ft,382 ft,0:00:12,22 mph,22,261° true,45.75061667,-90.25243333
31,2/7/16 15:54,1573 ft,280 ft,0:00:09,21 mph,21,267° true,45.75045,-90.2539
32,2/7/16 15:55,1570 ft,484 ft,0:00:14,24 mph,24,268° true,45.7504,-90.255
33,2/7/16 15:55,1577 ft,0.1 mi,0:00:15,25 mph,25,266° true,45.75035,-90.2569
34,2/7/16 15:55,1582 ft,69 ft,0:00:02,24 mph,24,261° true,45.75025,-90.25905
35,2/7/16 15:55,1579 ft,106 ft,0:00:06,12 mph,12,261° true,45.75021667,-90.25931667
36,2/7/16 15:55,1576 ft,102 ft,0:00:04,17 mph,17,261° true,45.75016667,-90.25973333
37,2/7/16 15:55,1588 ft,78 ft,0:00:02,26 mph,26,261° true,45.75013333,-90.26013333
38,2/7/16 15:55,1601 ft,225 ft,0:00:05,31 mph,31,261° true,45.7501,-90.26043333
39,2/7/16 15:55,1615 ft,460 ft,0:00:09,35 mph,35,261° true,45.75,-90.2613
40,2/7/16 15:56,1611 ft,145 ft,0:00:03,33 mph,33,260° true,45.74978333,-90.26308333
41,2/7/16 15:56,1603 ft,273 ft,0:00:06,31 mph,31,261° true,45.74971667,-90.26363333
42,2/7/16 15:56,1596 ft,507 ft,0:00:11,31 mph,31,261° true,45.7496,-90.2647
43,2/7/16 15:56,1587 ft,309 ft,0:00:07,30 mph,30,263° true,45.74938333,-90.26666667
44,2/7/16 15:56,1574 ft,75 ft,0:00:02,26 mph,26,265° true,45.74928333,-90.26786667
45,2/7/16 15:56,1573 ft,294 ft,0:00:09,22 mph,22,266° true,45.74926667,-90.26815
46,2/7/16 15:56,1565 ft,96 ft,0:00:04,16 mph,16,209° true,45.7492,-90.26931667
47,2/7/16 15:56,1571 ft,159 ft,0:00:03,36 mph,36,187° true,45.74896667,-90.26948333
48,2/7/16 15:56,1585 ft,63 ft,0:00:01,43 mph,43,188° true,45.74853333,-90.26956667
49,2/7/16 15:56,1585 ft,144 ft,0:00:02,49 mph,49,188° true,45.74836667,-90.2696
50,2/7/16 15:56,1599 ft,153 ft,0:00:02,52 mph,52,188° true,45.74798333,-90.26968333
51,2/7/16 15:56,1609 ft,79 ft,0:00:01,54 mph,54,188° true,45.74756667,-90.26976667
52,2/7/16 15:56,1609 ft,161 ft,0:00:02,55 mph,55,188° true,45.74735,-90.2698
53,2/7/16 15:56,1622 ft,334 ft,0:00:04,57 mph,57,188° true,45.74691667,-90.2699
54,2/7/16 15:57,1622 ft,255 ft,0:00:03,58 mph,58,188° true,45.746,-90.27006667
55,2/7/16 15:57,1633 ft,0.2 mi,0:00:13,54 mph,54,187° true,45.74531667,-90.2702
56,2/7/16 15:57,1623 ft,434 ft,0:00:07,42 mph,42,184° true,45.74253333,-90.27068333
57,2/7/16 15:57,1611 ft,58 ft,0:00:01,39 mph,39,182° true,45.74135,-90.2708
58,2/7/16 15:57,1611 ft,115 ft,0:00:02,39 mph,39,181° true,45.74118333,-90.27081667
59,2/7/16 15:57,1615 ft,164 ft,0:00:03,37 mph,37,181° true,45.74086667,-90.27083333
60,2/7/16 15:57,1604 ft,50 ft,0:00:01,34 mph,34,180° true,45.74041667,-90.27083333
61,2/7/16 15:57,1606 ft,416 ft,0:00:07,40 mph,40,169° true,45.74028333,-90.27083333
62,2/7/16 15:57,1598 ft,59 ft,0:00:01,40 mph,40,167° true,45.73916667,-90.27053333
63,2/7/16 15:57,1587 ft,116 ft,0:00:02,39 mph,39,168° true,45.73901667,-90.27048333
64,2/7/16 15:57,1573 ft,57 ft,0:00:01,39 mph,39,169° true,45.7387,-90.27038333
65,2/7/16 15:57,1568 ft,117 ft,0:00:03,27 mph,27,175° true,45.73855,-90.27033333
66,2/7/16 15:57,1565 ft,323 ft,0:00:08,28 mph,28,173° true,45.73823333,-90.2703
67,2/7/16 15:57,1563 ft,467 ft,0:00:12,27 mph,27,175° true,45.73735,-90.27015
68,2/7/16 15:58,1557 ft,126 ft,0:00:05,17 mph,17,162° true,45.73606667,-90.27
69,2/7/16 15:58,1549 ft,133 ft,0:00:04,23 mph,23,159° true,45.73575,-90.26985
70,2/7/16 15:58,1563 ft,43 ft,0:00:01,29 mph,29,162° true,45.7354,-90.26965
71,2/7/16 15:58,1562 ft,401 ft,0:00:11,25 mph,25,166° true,45.7353,-90.2696
72,2/7/16 15:58,1558 ft,162 ft,0:00:04,28 mph,28,168° true,45.73423333,-90.26921667
73,2/7/16 15:58,1547 ft,104 ft,0:00:03,24 mph,24,168° true,45.7338,-90.26908333
74,2/7/16 15:58,1541 ft,98 ft,0:00:06,11 mph,11,174° true,45.73351667,-90.269
75,2/7/16 15:58,1540 ft,209 ft,0:00:10,14 mph,14,257° true,45.73325,-90.26896667
76,2/7/16 15:58,1533 ft,47 ft,0:00:08,4 mph,4,256° true,45.73311667,-90.26976667
77,2/7/16 15:58,1532 ft,15 ft,0:02:43,0.1 mph,0.1,338° true,45.73308333,-90.26993333
78,2/7/16 16:01,1527 ft,71 ft,0:00:08,6 mph,6,116° true,45.73313333,-90.26996667
79,2/7/16 16:01,1527 ft,149 ft,0:00:06,17 mph,17,93° true,45.73303333,-90.26971667
80,2/7/16 16:01,1532 ft,150 ft,0:00:06,17 mph,17,21° true,45.73301667,-90.26913333
81,2/7/16 16:01,1544 ft,353 ft,0:00:08,30 mph,30,348° true,45.7334,-90.26891667
82,2/7/16 16:02,1555 ft,298 ft,0:00:07,29 mph,29,347° true,45.73435,-90.2692
83,2/7/16 16:02,1552 ft,0.1 mi,0:00:15,27 mph,27,343° true,45.73513333,-90.26946667
84,2/7/16 16:02,1551 ft,0.1 mi,0:00:13,28 mph,28,355° true,45.7367,-90.27016667
85,2/7/16 16:02,1557 ft,406 ft,0:00:08,35 mph,35,351° true,45.73816667,-90.27033333
86,2/7/16 16:02,1576 ft,155 ft,0:00:03,35 mph,35,348° true,45.73928333,-90.27058333
87,2/7/16 16:02,1590 ft,46 ft,0:00:01,31 mph,31,348° true,45.73968333,-90.2707
88,2/7/16 16:02,1592 ft,208 ft,0:00:04,35 mph,35,357° true,45.73981667,-90.27075
89,2/7/16 16:02,1606 ft,54 ft,0:00:01,37 mph,37,1° true,45.74038333,-90.27078333
90,2/7/16 16:02,1601 ft,244 ft,0:00:04,42 mph,42,1° true,45.74053333,-90.27078333
91,2/7/16 16:03,1606 ft,330 ft,0:00:05,45 mph,45,3° true,45.7412,-90.27076667
92,2/7/16 16:03,1614 ft,0.1 mi,0:00:09,44 mph,44,6° true,45.7421,-90.27071667
93,2/7/16 16:03,1603 ft,0.1 mi,0:00:11,49 mph,49,7° true,45.74366667,-90.27046667
94,2/7/16 16:03,1611 ft,239 ft,0:00:03,54 mph,54,7° true,45.7458,-90.27008333
95,2/7/16 16:03,1596 ft,209 ft,0:00:03,48 mph,48,7° true,45.74645,-90.26996667
96,2/7/16 16:03,1579 ft,64 ft,0:00:01,44 mph,44,8° true,45.74701667,-90.26986667
97,2/7/16 16:03,1579 ft,360 ft,0:00:06,41 mph,41,8° true,45.7472,-90.26983333
98,2/7/16 16:03,1568 ft,91 ft,0:00:02,31 mph,31,7° true,45.74816667,-90.26965
99,2/7/16 16:03,1563 ft,196 ft,0:00:06,22 mph,22,9° true,45.74841667,-90.2696
100,2/7/16 16:03,1552 ft,19 ft,0:00:01,13 mph,13,6° true,45.74895,-90.26948333
101,2/7/16 16:03,1547 ft,94 ft,0:00:06,11 mph,11,303° true,45.749,-90.26946667
102,2/7/16 16:03,1549 ft,117 ft,0:00:04,20 mph,20,266° true,45.74913333,-90.26978333
103,2/7/16 16:04,1557 ft,375 ft,0:00:12,21 mph,21,266° true,45.74911667,-90.27023333
104,2/7/16 16:04,1568 ft,109 ft,0:00:03,25 mph,25,264° true,45.74903333,-90.2717
105,2/7/16 16:04,1574 ft,380 ft,0:00:10,26 mph,26,260° true,45.74901667,-90.27213333
106,2/7/16 16:04,1563 ft,266 ft,0:00:06,30 mph,30,255° true,45.74883333,-90.2736
107,2/7/16 16:04,1563 ft,340 ft,0:00:08,29 mph,29,258° true,45.74865,-90.27461667
108,2/7/16 16:04,1552 ft,42 ft,0:00:01,29 mph,29,266° true,45.74845,-90.27591667
109,2/7/16 16:04,1551 ft,174 ft,0:00:04,30 mph,30,272° true,45.74845,-90.27608333
110,2/7/16 16:04,1541 ft,185 ft,0:00:04,32 mph,32,277° true,45.74846667,-90.27676667
111,2/7/16 16:04,1549 ft,0.1 mi,0:00:14,30 mph,30,274° true,45.74853333,-90.27748333
112,2/7/16 16:05,1554 ft,0.1 mi,0:00:16,31 mph,31,273° true,45.74863333,-90.27991667
113,2/7/16 16:05,1555 ft,162 ft,0:00:04,28 mph,28,273° true,45.74873333,-90.28276667
114,2/7/16 16:05,1557 ft,196 ft,0:00:05,27 mph,27,270° true,45.74875,-90.2834
115,2/7/16 16:05,1557 ft,125 ft,0:00:03,28 mph,28,250° true,45.74875,-90.28416667
116,2/7/16 16:05,1562 ft,0.1 mi,0:00:13,29 mph,29,241° true,45.74863333,-90.28463333
117,2/7/16 16:05,1565 ft,400 ft,0:00:10,27 mph,27,257° true,45.7479,-90.28651667
118,2/7/16 16:05,1563 ft,33 ft,0:00:01,23 mph,23,264° true,45.74765,-90.28805
119,2/7/16 16:05,1562 ft,110 ft,0:00:04,19 mph,19,264° true,45.74765,-90.28816667
120,2/7/16 16:05,1563 ft,37 ft,0:00:03,8 mph,8,238° true,45.74761667,-90.2886
121,2/7/16 16:06,1558 ft,28 ft,0:00:02,10 mph,10,187° true,45.74756667,-90.28871667
122,2/7/16 16:06,1558 ft,258 ft,0:00:09,20 mph,20,183° true,45.74748333,-90.28873333
123,2/7/16 16:06,1571 ft,205 ft,0:00:04,35 mph,35,181° true,45.74678333,-90.28878333
124,2/7/16 16:06,1579 ft,230 ft,0:00:04,39 mph,39,179° true,45.74621667,-90.2888
125,2/7/16 16:06,1592 ft,60 ft,0:00:01,41 mph,41,180° true,45.74558333,-90.28878333
126,2/7/16 16:06,1592 ft,231 ft,0:00:04,39 mph,39,180° true,45.74541667,-90.28878333
127,2/7/16 16:06,1579 ft,132 ft,0:00:02,45 mph,45,179° true,45.7448,-90.28878333
128,2/7/16 16:06,1574 ft,201 ft,0:00:03,46 mph,46,180° true,45.74443333,-90.28878333
129,2/7/16 16:06,1563 ft,124 ft,0:00:02,42 mph,42,179° true,45.74388333,-90.28878333
130,2/7/16 16:06,1552 ft,114 ft,0:00:02,39 mph,39,181° true,45.74353333,-90.28878333
131,2/7/16 16:06,1544 ft,161 ft,0:00:03,36 mph,36,180° true,45.74323333,-90.28878333
132,2/7/16 16:06,1544 ft,101 ft,0:00:03,23 mph,23,166° true,45.74278333,-90.28878333
133,2/7/16 16:06,1541 ft,161 ft,0:00:05,22 mph,22,154° true,45.74251667,-90.28868333
134,2/7/16 16:06,1549 ft,163 ft,0:00:05,22 mph,22,151° true,45.74211667,-90.28841667
135,2/7/16 16:06,1538 ft,32 ft,0:00:01,22 mph,22,154° true,45.74173333,-90.2881
136,2/7/16 16:06,1538 ft,108 ft,0:00:04,18 mph,18,155° true,45.74165,-90.28805
137,2/7/16 16:06,1529 ft,142 ft,0:00:06,16 mph,16,190° true,45.74138333,-90.28786667
138,2/7/16 16:07,1517 ft,210 ft,0:00:09,16 mph,16,217° true,45.741,-90.28796667
139,2/7/16 16:07,1519 ft,39 ft,0:00:01,27 mph,27,212° true,45.74055,-90.28846667
140,2/7/16 16:07,1524 ft,169 ft,0:00:04,29 mph,29,191° true,45.74045,-90.28855
141,2/7/16 16:07,1529 ft,152 ft,0:00:03,35 mph,35,178° true,45.74,-90.28866667
142,2/7/16 16:07,1533 ft,327 ft,0:00:06,37 mph,37,179° true,45.73958333,-90.28865
143,2/7/16 16:07,1544 ft,142 ft,0:00:03,32 mph,32,181° true,45.73868333,-90.28861667
144,2/7/16 16:07,1525 ft,70 ft,0:00:03,16 mph,16,182° true,45.7383,-90.28863333
145,2/7/16 16:07,1519 ft,31 ft,0:00:07,3 mph,3,185° true,45.7381,-90.28865
146,2/7/16 16:07,1516 ft,19 ft,0:00:01,13 mph,13,159° true,45.73801667,-90.28865
147,2/7/16 16:07,1519 ft,104 ft,0:00:05,14 mph,14,110° true,45.73796667,-90.28861667
148,2/7/16 16:07,1527 ft,132 ft,0:00:06,15 mph,15,129° true,45.73786667,-90.28825
149,2/7/16 16:07,1540 ft,31 ft,0:00:01,21 mph,21,173° true,45.73765,-90.28783333
150,2/7/16 16:07,1541 ft,128 ft,0:00:04,22 mph,22,171° true,45.73755,-90.28783333
151,2/7/16 16:07,1541 ft,114 ft,0:00:04,19 mph,19,188° true,45.73721667,-90.28775
152,2/7/16 16:07,1541 ft,91 ft,0:00:03,21 mph,21,204° true,45.7369,-90.2878
153,2/7/16 16:08,1541 ft,60 ft,0:00:02,20 mph,20,191° true,45.73666667,-90.28795
154,2/7/16 16:08,1544 ft,89 ft,0:00:08,8 mph,8,194° true,45.73651667,-90.288
155,2/7/16 16:08,1536 ft,17 ft,0:00:06,2 mph,2,208° true,45.73628333,-90.28808333
156,2/7/16 16:08,1538 ft,67 ft,0:00:03,15 mph,15,208° true,45.73623333,-90.28811667
157,2/7/16 16:08,1547 ft,90 ft,0:00:03,20 mph,20,198° true,45.73606667,-90.28823333
158,2/7/16 16:08,1543 ft,170 ft,0:00:07,17 mph,17,183° true,45.73583333,-90.28835
159,2/7/16 16:08,1535 ft,108 ft,0:00:07,10 mph,10,182° true,45.73536667,-90.28838333
160,2/7/16 16:08,1543 ft,192 ft,0:00:05,26 mph,26,177° true,45.73508333,-90.2884
161,2/7/16 16:08,1544 ft,127 ft,0:00:03,29 mph,29,163° true,45.73455,-90.28835
162,2/7/16 16:08,1546 ft,84 ft,0:00:02,29 mph,29,166° true,45.73421667,-90.28821667
163,2/7/16 16:08,1540 ft,226 ft,0:00:05,31 mph,31,179° true,45.734,-90.28813333
164,2/7/16 16:08,1536 ft,118 ft,0:00:03,27 mph,27,156° true,45.73338333,-90.28811667
165,2/7/16 16:08,1530 ft,39 ft,0:00:01,27 mph,27,148° true,45.73308333,-90.28793333
166,2/7/16 16:08,1530 ft,96 ft,0:00:02,33 mph,33,143° true,45.733,-90.28785
167,2/7/16 16:08,1544 ft,110 ft,0:00:02,38 mph,38,144° true,45.73278333,-90.28761667
168,2/7/16 16:09,1555 ft,106 ft,0:00:02,36 mph,36,147° true,45.73255,-90.28736667
169,2/7/16 16:09,1544 ft,95 ft,0:00:02,32 mph,32,145° true,45.7323,-90.28713333
170,2/7/16 16:09,1544 ft,163 ft,0:00:07,16 mph,16,166° true,45.73208333,-90.28693333
171,2/7/16 16:09,1547 ft,25 ft,0:00:03,6 mph,6,187° true,45.73165,-90.28676667
172,2/7/16 16:09,1549 ft,101 ft,0:00:04,17 mph,17,262° true,45.73158333,-90.28678333
173,2/7/16 16:09,1552 ft,200 ft,0:00:05,27 mph,27,271° true,45.73155,-90.28718333
174,2/7/16 16:09,1552 ft,135 ft,0:00:06,15 mph,15,262° true,45.73156667,-90.28796667
175,2/7/16 16:09,1538 ft,77 ft,0:00:03,18 mph,18,263° true,45.73151667,-90.28848333
176,2/7/16 16:09,1547 ft,35 ft,0:00:01,24 mph,24,262° true,45.73148333,-90.28878333
177,2/7/16 16:09,1549 ft,194 ft,0:00:04,33 mph,33,263° true,45.73146667,-90.28891667
178,2/7/16 16:09,1549 ft,214 ft,0:00:04,36 mph,36,245° true,45.7314,-90.28968333
179,2/7/16 16:09,1555 ft,250 ft,0:00:05,34 mph,34,236° true,45.73115,-90.29043333
180,2/7/16 16:09,1546 ft,87 ft,0:00:02,30 mph,30,232° true,45.73076667,-90.29125
181,2/7/16 16:09,1543 ft,357 ft,0:00:07,35 mph,35,215° true,45.73061667,-90.29151667
182,2/7/16 16:09,1546 ft,125 ft,0:00:03,28 mph,28,240° true,45.72983333,-90.29233333
183,2/7/16 16:09,1551 ft,84 ft,0:00:02,29 mph,29,260° true,45.72965,-90.29275
184,2/7/16 16:10,1552 ft,223 ft,0:00:05,30 mph,30,233° true,45.72961667,-90.29308333
185,2/7/16 16:10,1557 ft,53 ft,0:00:01,36 mph,36,216° true,45.72925,-90.29378333
186,2/7/16 16:10,1560 ft,149 ft,0:00:03,34 mph,34,212° true,45.72913333,-90.2939
187,2/7/16 16:10,1549 ft,239 ft,0:00:05,33 mph,33,195° true,45.72878333,-90.2942
188,2/7/16 16:10,1557 ft,208 ft,0:00:04,36 mph,36,189° true,45.72815,-90.29445
189,2/7/16 16:10,1566 ft,132 ft,0:00:03,30 mph,30,194° true,45.7276,-90.29458333
190,2/7/16 16:10,1557 ft,147 ft,0:00:03,33 mph,33,207° true,45.72725,-90.2947
191,2/7/16 16:10,1562 ft,293 ft,0:00:06,33 mph,33,189° true,45.72688333,-90.29496667
192,2/7/16 16:10,1560 ft,231 ft,0:00:06,26 mph,26,178° true,45.7261,-90.29515
193,2/7/16 16:10,1557 ft,73 ft,0:00:02,25 mph,25,187° true,45.72546667,-90.29511667
194,2/7/16 16:10,1560 ft,100 ft,0:00:03,23 mph,23,200° true,45.72526667,-90.29515
195,2/7/16 16:10,1558 ft,195 ft,0:00:06,22 mph,22,221° true,45.725,-90.29528333
196,2/7/16 16:10,1554 ft,78 ft,0:00:02,27 mph,27,212° true,45.7246,-90.29578333
197,2/7/16 16:10,1558 ft,212 ft,0:00:05,29 mph,29,226° true,45.72441667,-90.29595
198,2/7/16 16:10,1562 ft,274 ft,0:00:06,31 mph,31,234° true,45.72401667,-90.29653333
199,2/7/16 16:11,1554 ft,219 ft,0:00:05,30 mph,30,253° true,45.72356667,-90.2974
200,2/7/16 16:11,1552 ft,158 ft,0:00:04,27 mph,27,240° true,45.7234,-90.29823333
201,2/7/16 16:11,1552 ft,263 ft,0:00:06,30 mph,30,221° true,45.72318333,-90.29876667
202,2/7/16 16:11,1554 ft,237 ft,0:00:06,27 mph,27,198° true,45.72265,-90.29945
203,2/7/16 16:11,1558 ft,158 ft,0:00:06,18 mph,18,196° true,45.72203333,-90.29973333
204,2/7/16 16:11,1558 ft,81 ft,0:00:02,27 mph,27,213° true,45.72161667,-90.2999
205,2/7/16 16:11,1566 ft,92 ft,0:00:02,32 mph,32,207° true,45.72143333,-90.30006667
206,2/7/16 16:11,1566 ft,126 ft,0:00:03,29 mph,29,218° true,45.7212,-90.30023333
207,2/7/16 16:11,1562 ft,199 ft,0:00:02,68 mph,68,237° true,45.72093333,-90.30053333
208,2/7/16 16:11,1562 ft,68 ft,0:00:02,23 mph,23,239° true,45.72063333,-90.30118333
209,2/7/16 16:11,1557 ft,350 ft,0:00:08,30 mph,30,206° true,45.72053333,-90.30141667
210,2/7/16 16:11,1555 ft,206 ft,0:00:05,28 mph,28,173° true,45.71966667,-90.30201667
211,2/7/16 16:11,1566 ft,300 ft,0:00:07,29 mph,29,187° true,45.71911667,-90.30191667
212,2/7/16 16:11,1560 ft,165 ft,0:00:04,28 mph,28,179° true,45.7183,-90.30206667
213,2/7/16 16:12,1558 ft,114 ft,0:00:03,26 mph,26,193° true,45.71785,-90.30205
214,2/7/16 16:12,1562 ft,452 ft,0:00:10,31 mph,31,216° true,45.71755,-90.30216667
215,2/7/16 16:12,1555 ft,84 ft,0:00:02,29 mph,29,207° true,45.71653333,-90.30318333
216,2/7/16 16:12,1552 ft,181 ft,0:00:04,31 mph,31,204° true,45.71633333,-90.30333333
217,2/7/16 16:12,1560 ft,47 ft,0:00:01,32 mph,32,219° true,45.71588333,-90.30363333
218,2/7/16 16:12,1555 ft,126 ft,0:00:03,29 mph,29,238° true,45.71578333,-90.30375
219,2/7/16 16:12,1543 ft,261 ft,0:00:06,30 mph,30,271° true,45.7156,-90.30416667
220,2/7/16 16:12,1544 ft,102 ft,0:00:02,35 mph,35,288° true,45.71561667,-90.30518333
221,2/7/16 16:12,1549 ft,485 ft,0:00:09,37 mph,37,289° true,45.7157,-90.30556667
222,2/7/16 16:12,1554 ft,167 ft,0:00:03,38 mph,38,291° true,45.71611667,-90.30738333
223,2/7/16 16:12,1558 ft,433 ft,0:00:08,37 mph,37,290° true,45.71628333,-90.30798333
224,2/7/16 16:12,1554 ft,156 ft,0:00:04,27 mph,27,264° true,45.71668333,-90.30958333
225,2/7/16 16:12,1552 ft,122 ft,0:00:04,21 mph,21,308° true,45.71665,-90.3102
226,2/7/16 16:13,1552 ft,87 ft,0:00:02,30 mph,30,329° true,45.71685,-90.31056667
227,2/7/16 16:13,1562 ft,93 ft,0:00:02,32 mph,32,329° true,45.71705,-90.31075
228,2/7/16 16:13,1565 ft,144 ft,0:00:03,33 mph,33,336° true,45.71726667,-90.31093333
229,2/7/16 16:13,1565 ft,186 ft,0:00:04,32 mph,32,317° true,45.71763333,-90.31116667
230,2/7/16 16:13,1568 ft,239 ft,0:00:05,33 mph,33,307° true,45.718,-90.31166667
231,2/7/16 16:13,1570 ft,248 ft,0:00:06,28 mph,28,318° true,45.7184,-90.3124
232,2/7/16 16:13,1555 ft,146 ft,0:00:05,20 mph,20,249° true,45.7189,-90.31305
233,2/7/16 16:13,1562 ft,46 ft,0:00:01,31 mph,31,205° true,45.71876667,-90.31358333
234,2/7/16 16:13,1563 ft,147 ft,0:00:04,25 mph,25,221° true,45.71865,-90.31365
235,2/7/16 16:13,1558 ft,136 ft,0:00:04,23 mph,23,259° true,45.71835,-90.31403333
236,2/7/16 16:13,1570 ft,155 ft,0:00:04,26 mph,26,269° true,45.71828333,-90.31456667
237,2/7/16 16:13,1563 ft,119 ft,0:00:03,27 mph,27,267° true,45.71826667,-90.31516667
238,2/7/16 16:13,1560 ft,175 ft,0:00:04,30 mph,30,277° true,45.71825,-90.31563333
239,2/7/16 16:13,1562 ft,443 ft,0:00:09,34 mph,34,274° true,45.71831667,-90.31631667
240,2/7/16 16:13,1558 ft,184 ft,0:00:04,31 mph,31,294° true,45.71838333,-90.31805
241,2/7/16 16:14,1558 ft,109 ft,0:00:02,37 mph,37,307° true,45.7186,-90.31871667
242,2/7/16 16:14,1560 ft,159 ft,0:00:03,36 mph,36,311° true,45.71876667,-90.31905
243,2/7/16 16:14,1557 ft,86 ft,0:00:02,29 mph,29,293° true,45.71906667,-90.31951667
244,2/7/16 16:14,1552 ft,87 ft,0:00:02,30 mph,30,271° true,45.71915,-90.31983333
245,2/7/16 16:14,1552 ft,94 ft,0:00:02,32 mph,32,262° true,45.71915,-90.32016667
246,2/7/16 16:14,1555 ft,189 ft,0:00:04,32 mph,32,258° true,45.71911667,-90.32053333
247,2/7/16 16:14,1554 ft,245 ft,0:00:06,28 mph,28,225° true,45.71901667,-90.32126667
248,2/7/16 16:14,1552 ft,327 ft,0:00:07,32 mph,32,199° true,45.71853333,-90.32193333
249,2/7/16 16:14,1549 ft,190 ft,0:00:05,26 mph,26,229° true,45.71768333,-90.32235
250,2/7/16 16:14,1551 ft,40 ft,0:00:01,28 mph,28,243° true,45.71733333,-90.32291667
251,2/7/16 16:14,1551 ft,119 ft,0:00:03,27 mph,27,240° true,45.71728333,-90.32305
252,2/7/16 16:14,1552 ft,124 ft,0:00:03,28 mph,28,219° true,45.71713333,-90.32346667
253,2/7/16 16:14,1562 ft,104 ft,0:00:02,36 mph,36,206° true,45.71686667,-90.32376667
254,2/7/16 16:14,1565 ft,200 ft,0:00:04,34 mph,34,207° true,45.7166,-90.32395
255,2/7/16 16:14,1552 ft,77 ft,0:00:02,26 mph,26,221° true,45.71611667,-90.3243
256,2/7/16 16:14,1549 ft,106 ft,0:00:03,24 mph,24,250° true,45.71595,-90.32448333
257,2/7/16 16:14,1552 ft,136 ft,0:00:04,23 mph,23,254° true,45.71586667,-90.32488333
258,2/7/16 16:14,1546 ft,116 ft,0:00:03,26 mph,26,280° true,45.71575,-90.3254
259,2/7/16 16:14,1546 ft,244 ft,0:00:06,28 mph,28,264° true,45.71581667,-90.32585
260,2/7/16 16:15,1543 ft,320 ft,0:00:07,31 mph,31,275° true,45.71575,-90.3268
261,2/7/16 16:15,1543 ft,284 ft,0:00:06,32 mph,32,268° true,45.71583333,-90.32805
262,2/7/16 16:15,1529 ft,89 ft,0:00:04,15 mph,15,265° true,45.7158,-90.32916667
263,2/7/16 16:15,1519 ft,18 ft,0:00:09,1.4 mph,1.4,243° true,45.71578333,-90.32951667
264,2/7/16 16:15,1516 ft,15 ft,0:00:37,0.3 mph,0.3,252° true,45.71576667,-90.32956667
265,2/7/16 16:16,1519 ft,156 ft,0:00:05,21 mph,21,209° true,45.71575,-90.32963333
266,2/7/16 16:16,1529 ft,196 ft,0:00:05,27 mph,27,184° true,45.71538333,-90.32991667
