Number,Date,Time,Longitude,Latitude,Altitude,Satellites
,2.8.2016,18:12:38,-90.250701,45.738891,1454,6
,2.8.2016,18:12:39,-90.250709,45.738895,1452,6
,2.8.2016,18:12:40,-90.250381,45.738971,1495,6
,2.8.2016,18:12:41,-90.250358,45.738971,1496,7
,2.8.2016,18:12:42,-90.250328,45.738971,1499,7
,2.8.2016,18:12:43,-90.250312,45.738971,1500,7
,2.8.2016,18:12:44,-90.250305,45.738975,1500,7
,2.8.2016,18:12:45,-90.250297,45.738971,1498,7
,2.8.2016,18:12:46,-90.250297,45.738971,1496,7
,2.8.2016,18:12:47,-90.250289,45.738971,1497,7
,2.8.2016,18:12:48,-90.250297,45.738971,1498,7
,2.8.2016,18:12:49,-90.250335,45.73896,1496,7
,2.8.2016,18:12:50,-90.250404,45.738922,1499,7
,2.8.2016,18:12:51,-90.250434,45.738903,1509,6
,2.8.2016,18:12:52,-90.250442,45.738895,1513,6
,2.8.2016,18:12:53,-90.250465,45.73888,1508,7
,2.8.2016,18:12:54,-90.250473,45.73888,1507,6
,2.8.2016,18:12:55,-90.250488,45.738876,1505,6
,2.8.2016,18:12:56,-90.250511,45.73888,1500,6
,2.8.2016,18:12:57,-90.250511,45.738883,1498,6
,2.8.2016,18:12:58,-90.250518,45.738887,1497,6
,2.8.2016,21:54:01,-90.395088,45.688827,1510,5
,2.8.2016,21:54:03,-90.395072,45.688823,1501,5
,2.8.2016,21:54:04,-90.395072,45.688819,1496,5
,2.8.2016,21:54:05,-90.395072,45.688816,1494,5
,2.8.2016,21:54:06,-90.395072,45.688812,1493,5
,2.8.2016,21:54:07,-90.39508,45.688812,1492,5
,2.8.2016,21:54:08,-90.395088,45.688812,1490,5
,2.8.2016,21:54:09,-90.395095,45.688808,1490,5
,2.8.2016,21:54:10,-90.395095,45.688808,1490,5
,2.8.2016,21:54:11,-90.395095,45.688808,1489,5
,2.8.2016,21:54:12,-90.395095,45.688808,1486,5
,2.8.2016,21:54:13,-90.395095,45.688812,1479,5
,2.8.2016,21:54:14,-90.395088,45.688816,1474,5
,2.8.2016,21:54:15,-90.395095,45.688819,1473,6
,2.8.2016,21:54:16,-90.395103,45.688819,1477,6
,2.8.2016,21:54:17,-90.395103,45.688823,1478,6
,2.8.2016,21:54:18,-90.395095,45.688831,1478,5
,2.8.2016,21:54:19,-90.395103,45.688831,1477,5
,2.8.2016,21:54:20,-90.395103,45.688835,1475,5
,2.8.2016,21:54:21,-90.395103,45.688835,1472,5
,2.8.2016,21:54:22,-90.395103,45.688838,1472,6
,2.8.2016,21:54:23,-90.395095,45.688842,1473,5
,2.8.2016,21:54:24,-90.395095,45.688842,1475,5
,2.8.2016,21:54:25,-90.395095,45.688838,1474,5
,2.8.2016,21:54:26,-90.395095,45.688842,1475,5
,2.8.2016,21:54:27,-90.395103,45.688838,1475,5
,2.8.2016,21:54:28,-90.395103,45.688838,1476,5
,2.8.2016,21:54:29,-90.395095,45.688842,1475,5
,2.8.2016,21:54:30,-90.395378,45.688854,1786,6
,2.8.2016,21:54:32,-90.395378,45.688842,1772,6
,2.8.2016,21:54:33,-90.395378,45.688846,1767,6
,2.8.2016,21:54:34,-90.395378,45.688842,1762,6
,2.8.2016,21:54:35,-90.395385,45.688838,1759,6
,2.8.2016,21:54:36,-90.395385,45.688835,1755,6
,2.8.2016,21:54:37,-90.395385,45.688831,1753,6
,2.8.2016,21:54:38,-90.395385,45.688831,1751,6
,2.8.2016,21:54:39,-90.395385,45.688831,1749,6
,2.8.2016,21:54:40,-90.395393,45.688827,1745,6
,2.8.2016,21:54:41,-90.395385,45.688812,1743,6
,2.8.2016,21:54:42,-90.395393,45.688812,1741,6
,2.8.2016,21:54:43,-90.395393,45.688812,1739,6
,2.8.2016,21:54:44,-90.395393,45.688808,1738,6
,2.8.2016,21:54:45,-90.395393,45.6888,1733,6
,2.8.2016,21:54:46,-90.395393,45.688785,1729,6
,2.8.2016,21:54:47,-90.395401,45.688785,1725,6
,2.8.2016,21:54:48,-90.395401,45.688785,1723,6
,2.8.2016,21:54:49,-90.395401,45.688785,1722,6
,2.8.2016,21:54:50,-90.395408,45.688785,1720,6
,2.8.2016,21:54:51,-90.395401,45.688781,1718,6
,2.8.2016,21:54:52,-90.395393,45.688781,1717,6
,2.8.2016,21:54:53,-90.395393,45.688781,1716,6
,2.8.2016,21:54:54,-90.395393,45.688781,1715,6
,2.8.2016,21:54:55,-90.395393,45.688781,1715,6
,2.8.2016,21:54:56,-90.395393,45.688781,1717,6
,2.8.2016,21:54:57,-90.395393,45.688781,1718,6
,2.8.2016,21:54:58,-90.395393,45.688785,1719,6
,2.8.2016,21:54:59,-90.395393,45.688785,1720,6
,2.8.2016,21:55:00,-90.395385,45.688789,1721,6
,2.8.2016,21:55:01,-90.395385,45.688789,1722,6
,2.8.2016,21:55:02,-90.395378,45.688785,1722,6
,2.8.2016,21:55:03,-90.39537,45.688789,1725,6
,2.8.2016,21:55:04,-90.395339,45.688793,1727,6
,2.8.2016,21:55:05,-90.395324,45.688796,1729,6
,2.8.2016,21:55:06,-90.395286,45.688793,1729,6
,2.8.2016,21:55:07,-90.395263,45.688789,1730,6
,2.8.2016,21:55:08,-90.39524,45.688785,1730,6
,2.8.2016,21:55:09,-90.395217,45.688781,1730,6
,2.8.2016,21:55:10,-90.395195,45.688781,1729,6
,2.8.2016,21:55:11,-90.395179,45.688777,1729,6
,2.8.2016,21:55:12,-90.395156,45.68877,1730,5
,2.8.2016,21:55:13,-90.395133,45.688766,1731,5
,2.8.2016,21:55:14,-90.395118,45.688758,1731,6
,2.8.2016,21:55:15,-90.395103,45.688755,1730,6
,2.8.2016,21:55:16,-90.39508,45.688751,1728,6
,2.8.2016,21:55:17,-90.395065,45.688743,1728,6
,2.8.2016,21:55:18,-90.395057,45.688735,1726,6
,2.8.2016,21:55:19,-90.39505,45.688728,1724,6
,2.8.2016,21:55:20,-90.395042,45.688724,1724,6
,2.8.2016,21:55:21,-90.395034,45.688724,1722,6
,2.8.2016,21:55:22,-90.395034,45.688724,1722,6
,2.8.2016,21:55:23,-90.395034,45.688724,1721,6
,2.8.2016,21:55:24,-90.395034,45.688724,1719,6
,2.8.2016,21:55:25,-90.395034,45.68872,1717,6
,2.8.2016,21:55:26,-90.395034,45.68872,1717,6
,2.8.2016,21:55:27,-90.395034,45.688716,1717,6
,2.8.2016,21:55:28,-90.395042,45.68872,1717,6
,2.8.2016,21:55:29,-90.395042,45.68872,1716,6
,2.8.2016,21:55:30,-90.395034,45.68872,1716,6
,2.8.2016,21:55:31,-90.395034,45.68872,1716,6
,2.8.2016,21:55:32,-90.395042,45.68872,1716,6
,2.8.2016,21:55:34,-90.395042,45.68872,1716,6
,2.8.2016,21:55:35,-90.395042,45.68872,1716,6
,2.8.2016,21:55:36,-90.395042,45.688716,1715,6
,2.8.2016,21:55:37,-90.395042,45.688716,1715,6
,2.8.2016,21:55:38,-90.395042,45.688716,1715,6
,2.8.2016,21:55:39,-90.39505,45.688713,1715,6
,2.8.2016,21:55:40,-90.395042,45.688713,1715,6
,2.8.2016,21:55:41,-90.39505,45.688713,1715,6
,2.8.2016,21:55:42,-90.39505,45.688709,1715,6
,2.8.2016,21:55:43,-90.39505,45.688709,1715,6
,2.8.2016,21:55:44,-90.39505,45.688709,1715,6
,2.8.2016,21:55:45,-90.39505,45.688709,1715,6
,2.8.2016,21:55:46,-90.39505,45.688709,1715,6
,2.8.2016,21:55:47,-90.39505,45.688709,1715,6
,2.8.2016,21:55:48,-90.39505,45.688709,1715,6
,2.8.2016,21:55:49,-90.39505,45.688705,1715,6
,2.8.2016,21:55:50,-90.39505,45.688705,1715,6
,2.8.2016,21:55:51,-90.39505,45.688701,1715,6
,2.8.2016,21:55:52,-90.39505,45.688701,1715,6
,2.8.2016,21:55:53,-90.39505,45.688701,1715,6
,2.8.2016,21:55:54,-90.39505,45.688701,1715,6
,2.8.2016,21:55:55,-90.39505,45.688701,1715,6
,2.8.2016,21:55:56,-90.394866,45.688774,1640,6
,2.8.2016,21:55:57,-90.394882,45.688755,1615,6
,2.8.2016,21:55:58,-90.394889,45.688751,1602,6
,2.8.2016,21:55:59,-90.394866,45.688751,1563,6
,2.8.2016,21:56:00,-90.394874,45.688743,1541,6
,2.8.2016,21:56:01,-90.394874,45.688739,1522,6
,2.8.2016,21:56:02,-90.394874,45.688739,1518,6
,2.8.2016,21:56:03,-90.394866,45.688735,1514,6
,2.8.2016,21:56:04,-90.394866,45.688735,1513,6
,2.8.2016,21:56:05,-90.394866,45.688739,1510,6
,2.8.2016,21:56:06,-90.394859,45.688735,1507,6
,2.8.2016,21:56:07,-90.394851,45.688735,1503,6
,2.8.2016,21:56:08,-90.394844,45.688735,1499,6
,2.8.2016,21:56:09,-90.394844,45.688732,1499,6
,2.8.2016,21:56:10,-90.394844,45.688732,1499,6
,2.8.2016,21:56:11,-90.394844,45.688732,1499,6
,2.8.2016,21:56:12,-90.394844,45.688732,1499,6
,2.8.2016,21:56:13,-90.394844,45.688732,1499,6
,2.8.2016,21:56:14,-90.394844,45.688732,1499,6
,2.8.2016,21:56:15,-90.394844,45.688728,1499,6
,2.8.2016,21:56:16,-90.394844,45.688732,1499,6
,2.8.2016,21:56:17,-90.394844,45.688732,1499,6
,2.8.2016,21:56:18,-90.394844,45.688732,1499,6
,2.8.2016,21:56:19,-90.394844,45.688732,1499,6
,2.8.2016,21:56:20,-90.394844,45.688732,1499,6
,2.8.2016,21:56:21,-90.394844,45.688732,1499,6
,2.8.2016,21:56:22,-90.394844,45.688728,1498,6
,2.8.2016,21:56:23,-90.394844,45.688728,1498,6
,2.8.2016,21:56:24,-90.394844,45.688728,1498,6
,2.8.2016,21:56:25,-90.394844,45.688728,1498,6
,2.8.2016,21:56:26,-90.394844,45.688728,1498,6
,2.8.2016,21:56:27,-90.394844,45.688728,1498,6
,2.8.2016,21:56:28,-90.394844,45.688728,1498,6
,2.8.2016,21:56:29,-90.394844,45.688728,1489,6
,2.8.2016,21:56:30,-90.394844,45.688724,1484,6
,2.8.2016,21:56:31,-90.394844,45.688724,1482,6
,2.8.2016,21:56:32,-90.394844,45.688724,1486,6
,2.8.2016,21:56:33,-90.394844,45.688724,1484,7
,2.8.2016,21:56:34,-90.394844,45.68872,1485,7
,2.8.2016,21:56:35,-90.394844,45.68872,1484,7
,2.8.2016,21:56:36,-90.394844,45.688716,1484,7
,2.8.2016,21:56:37,-90.394844,45.688716,1483,7
,2.8.2016,21:56:38,-90.394851,45.688716,1484,7
,2.8.2016,21:56:39,-90.394851,45.688716,1485,7
,2.8.2016,21:56:40,-90.394851,45.688713,1486,7
,2.8.2016,21:56:41,-90.394851,45.688713,1488,5
,2.8.2016,21:56:42,-90.394844,45.688716,1490,6
,2.8.2016,21:56:43,-90.394844,45.68872,1491,5
,2.8.2016,21:56:44,-90.394836,45.688724,1492,6
,2.8.2016,21:56:45,-90.394836,45.688728,1493,7
,2.8.2016,21:56:46,-90.394828,45.688728,1494,6
,2.8.2016,21:56:47,-90.394828,45.688724,1495,7
,2.8.2016,21:56:48,-90.394828,45.688716,1495,7
,2.8.2016,21:56:49,-90.394828,45.688716,1494,7
,2.8.2016,21:56:50,-90.394828,45.688716,1493,7
,2.8.2016,21:56:51,-90.394836,45.688713,1493,7
,2.8.2016,21:56:52,-90.394836,45.688713,1493,7
,2.8.2016,21:56:53,-90.394836,45.688713,1493,7
,2.8.2016,21:56:54,-90.394828,45.688713,1493,7
,2.8.2016,21:56:55,-90.394828,45.688709,1493,7
,2.8.2016,21:56:56,-90.394828,45.688705,1493,7
,2.8.2016,21:56:57,-90.394828,45.688705,1493,7
,2.8.2016,21:56:58,-90.394828,45.688701,1494,7
,2.8.2016,21:56:59,-90.394828,45.688697,1494,7
,2.8.2016,21:57:00,-90.394821,45.688697,1494,7
,2.8.2016,21:57:01,-90.394821,45.688694,1494,7
,2.8.2016,21:57:02,-90.394813,45.688694,1494,7
,2.8.2016,21:57:03,-90.394813,45.688694,1494,7
,2.8.2016,21:57:04,-90.394821,45.688697,1494,7
,2.8.2016,21:57:05,-90.394821,45.688694,1494,6
,2.8.2016,21:57:06,-90.394821,45.688697,1495,5
,2.8.2016,21:57:07,-90.394821,45.688701,1493,6
,2.8.2016,21:57:08,-90.394821,45.688701,1493,7
,2.8.2016,21:57:09,-90.394821,45.688701,1493,7
,2.8.2016,21:57:10,-90.394813,45.688705,1492,7
,2.8.2016,21:57:11,-90.394813,45.688705,1491,7
,2.8.2016,21:57:12,-90.394813,45.688705,1491,7
,2.8.2016,21:57:13,-90.394813,45.688705,1490,7
,2.8.2016,21:57:14,-90.394805,45.688709,1490,7
,2.8.2016,21:57:15,-90.394805,45.688705,1490,6
,2.8.2016,21:57:16,-90.394805,45.688705,1490,7
,2.8.2016,21:57:17,-90.394805,45.688705,1490,7
,2.8.2016,21:57:18,-90.394805,45.688705,1490,7
,2.8.2016,21:57:19,-90.394805,45.688701,1490,7
,2.8.2016,21:57:20,-90.394813,45.688701,1490,7
,2.8.2016,21:57:21,-90.394813,45.688701,1490,7
,2.8.2016,21:57:22,-90.394813,45.688701,1490,7
,2.8.2016,21:57:23,-90.394813,45.688701,1490,7
,2.8.2016,21:57:24,-90.394813,45.688701,1490,7
,2.8.2016,21:57:25,-90.394813,45.688701,1490,7
,2.8.2016,21:57:26,-90.394813,45.688701,1490,7
,2.8.2016,21:57:27,-90.394813,45.688701,1490,7
,2.8.2016,21:57:28,-90.394813,45.688701,1490,7
,2.8.2016,21:57:29,-90.394813,45.688701,1490,7
,2.8.2016,21:57:30,-90.394813,45.688701,1490,7
,2.8.2016,21:57:31,-90.394813,45.688697,1490,7
,2.8.2016,21:57:32,-90.394813,45.688697,1490,7
,2.8.2016,21:57:33,-90.394813,45.688697,1490,7
,2.8.2016,21:57:34,-90.394813,45.688697,1490,7
,2.8.2016,21:57:35,-90.394813,45.688697,1490,7
,2.8.2016,21:57:36,-90.394813,45.688697,1490,7
,2.8.2016,21:57:37,-90.394813,45.688701,1490,6
,2.8.2016,21:57:38,-90.394813,45.688701,1490,6
,2.8.2016,21:57:39,-90.394813,45.688701,1490,7
,2.8.2016,21:57:40,-90.394813,45.688697,1490,7
,2.8.2016,21:57:41,-90.394813,45.688697,1490,7
,2.8.2016,21:57:42,-90.394821,45.688697,1490,7
,2.8.2016,21:57:43,-90.394821,45.688697,1490,7
,2.8.2016,21:57:44,-90.394821,45.688697,1490,7
,2.8.2016,21:57:45,-90.394821,45.688697,1490,6
,2.8.2016,21:57:46,-90.394821,45.688697,1490,5
,2.8.2016,21:57:47,-90.394821,45.688697,1490,7
,2.8.2016,21:57:48,-90.394821,45.688701,1490,7
,2.8.2016,21:57:49,-90.394821,45.688701,1490,7
,2.8.2016,21:57:50,-90.394828,45.688701,1490,7
,2.8.2016,21:57:51,-90.394828,45.688701,1490,7
,2.8.2016,21:57:52,-90.394821,45.688694,1490,7
,2.8.2016,21:57:53,-90.394821,45.68869,1490,7
,2.8.2016,21:57:54,-90.394813,45.68869,1490,7
,2.8.2016,21:57:55,-90.394813,45.688682,1490,7
,2.8.2016,21:57:56,-90.394813,45.688682,1490,7
,2.8.2016,21:57:57,-90.394813,45.688682,1490,7
,2.8.2016,21:57:58,-90.394813,45.688678,1490,7
,2.8.2016,21:57:59,-90.394813,45.688678,1490,7
,2.8.2016,21:58:00,-90.394813,45.688678,1490,7
,2.8.2016,21:58:01,-90.394813,45.688678,1490,7
,2.8.2016,21:58:02,-90.394813,45.688678,1490,7
,2.8.2016,21:58:03,-90.394813,45.688678,1490,7
,2.8.2016,21:58:04,-90.394813,45.688678,1490,7
,2.8.2016,21:58:05,-90.394813,45.688678,1490,7
,2.8.2016,21:58:06,-90.394813,45.688678,1490,7
,2.8.2016,21:58:07,-90.394813,45.688674,1490,7
,2.8.2016,21:58:08,-90.394821,45.688674,1490,7
,2.8.2016,21:58:09,-90.394821,45.688674,1490,7
,2.8.2016,21:58:10,-90.394821,45.688674,1490,7
,2.8.2016,21:58:11,-90.394821,45.688674,1490,7
,2.8.2016,21:58:12,-90.394821,45.688674,1490,7
,2.8.2016,21:58:13,-90.394821,45.688674,1490,7
,2.8.2016,21:58:14,-90.394821,45.688671,1490,7
,2.8.2016,21:58:15,-90.394821,45.688671,1490,7
,2.8.2016,21:58:16,-90.394821,45.688667,1490,7
,2.8.2016,21:58:17,-90.394821,45.688667,1490,7
,2.8.2016,21:58:18,-90.394821,45.688663,1490,7
,2.8.2016,21:58:19,-90.394821,45.688663,1490,7
,2.8.2016,21:58:20,-90.394821,45.688663,1490,6
,2.8.2016,21:58:21,-90.394821,45.688663,1490,7
,2.8.2016,21:58:22,-90.394821,45.688663,1490,6
,2.8.2016,21:58:23,-90.394821,45.688663,1490,7
,2.8.2016,21:58:24,-90.394821,45.688663,1489,7
,2.8.2016,21:58:25,-90.394821,45.688667,1489,7
,2.8.2016,21:58:26,-90.394821,45.688663,1489,7
,2.8.2016,21:58:27,-90.394821,45.688663,1489,7
,2.8.2016,21:58:28,-90.394821,45.688663,1489,7
,2.8.2016,21:58:29,-90.394821,45.688659,1489,7
,2.8.2016,21:58:30,-90.394821,45.688659,1489,7
,2.8.2016,21:58:31,-90.394821,45.688659,1489,7
,2.8.2016,21:58:32,-90.394821,45.688659,1489,7
,2.8.2016,21:58:33,-90.394821,45.688659,1489,7
,2.8.2016,21:58:34,-90.394821,45.688659,1489,7
,2.8.2016,21:58:35,-90.394821,45.688663,1489,7
,2.8.2016,21:58:36,-90.394821,45.688663,1490,7
,2.8.2016,21:58:37,-90.394821,45.688663,1490,7
,2.8.2016,21:58:38,-90.394821,45.688663,1489,7
,2.8.2016,21:58:39,-90.394828,45.688663,1488,7
,2.8.2016,21:58:40,-90.394836,45.688663,1487,7
,2.8.2016,21:58:41,-90.394844,45.688663,1486,7
,2.8.2016,21:58:42,-90.394844,45.688663,1485,7
,2.8.2016,21:58:43,-90.394851,45.688663,1485,7
,2.8.2016,21:58:44,-90.394851,45.688663,1484,7
,2.8.2016,21:58:45,-90.394851,45.688663,1484,7
,2.8.2016,21:58:46,-90.394851,45.688663,1484,7
,2.8.2016,21:58:47,-90.394851,45.688663,1484,7
,2.8.2016,21:58:48,-90.394851,45.688663,1484,7
,2.8.2016,21:58:49,-90.394851,45.688663,1484,7
,2.8.2016,21:58:50,-90.394851,45.688659,1484,7
,2.8.2016,21:58:51,-90.394851,45.688655,1484,7
,2.8.2016,21:58:52,-90.394844,45.688655,1484,7
,2.8.2016,21:58:53,-90.394844,45.688655,1484,7
,2.8.2016,21:58:54,-90.394844,45.688655,1484,7
,2.8.2016,21:58:55,-90.394851,45.688659,1484,7
,2.8.2016,21:58:56,-90.394851,45.688659,1484,7
,2.8.2016,21:58:57,-90.394851,45.688659,1484,7
,2.8.2016,21:58:58,-90.394851,45.688659,1484,7
,2.8.2016,21:58:59,-90.394851,45.688659,1484,7
,2.8.2016,21:59:00,-90.394851,45.688659,1484,7
,2.8.2016,21:59:01,-90.394851,45.688659,1484,7
,2.8.2016,21:59:02,-90.394851,45.688659,1484,7
,2.8.2016,21:59:03,-90.394851,45.688659,1484,7
,2.8.2016,21:59:04,-90.394851,45.688659,1484,7
,2.8.2016,21:59:05,-90.394851,45.688659,1484,7
,2.8.2016,21:59:06,-90.394851,45.688655,1484,7
,2.8.2016,21:59:07,-90.394851,45.688655,1484,7
,2.8.2016,21:59:08,-90.394851,45.688655,1484,7
,2.8.2016,21:59:09,-90.394851,45.688655,1484,7
,2.8.2016,21:59:10,-90.394851,45.688655,1484,7
,2.8.2016,21:59:11,-90.394851,45.688655,1484,7
,2.8.2016,21:59:12,-90.394851,45.688655,1484,7
,2.8.2016,21:59:13,-90.394851,45.688655,1484,7
,2.8.2016,21:59:14,-90.394859,45.688655,1484,7
,2.8.2016,21:59:15,-90.394851,45.688652,1485,7
,2.8.2016,21:59:16,-90.394851,45.688655,1485,7
,2.8.2016,21:59:17,-90.394851,45.688648,1485,7
,2.8.2016,21:59:18,-90.394844,45.688648,1486,7
,2.8.2016,21:59:19,-90.394844,45.688648,1486,7
,2.8.2016,21:59:20,-90.394844,45.688648,1487,7
,2.8.2016,21:59:21,-90.394844,45.688652,1487,7
,2.8.2016,21:59:22,-90.394844,45.688652,1487,7
,2.8.2016,21:59:23,-90.394844,45.688652,1487,7
,2.8.2016,21:59:24,-90.394844,45.688652,1487,7
,2.8.2016,21:59:25,-90.394844,45.688652,1487,7
,2.8.2016,21:59:26,-90.394836,45.688652,1487,7
,2.8.2016,21:59:27,-90.394836,45.688655,1487,7
,2.8.2016,21:59:28,-90.394836,45.688655,1487,7
,2.8.2016,21:59:29,-90.394836,45.688655,1487,7
,2.8.2016,21:59:30,-90.394836,45.688655,1487,7
,2.8.2016,21:59:31,-90.394836,45.688655,1487,7
,2.8.2016,21:59:32,-90.394836,45.688655,1487,7
,2.8.2016,21:59:33,-90.394836,45.688659,1487,7
,2.8.2016,21:59:34,-90.394836,45.688659,1487,7
,2.8.2016,21:59:35,-90.394836,45.688659,1487,7
,2.8.2016,21:59:36,-90.394828,45.688659,1487,7
,2.8.2016,21:59:37,-90.394828,45.688655,1487,7
,2.8.2016,21:59:38,-90.394828,45.688655,1488,7
,2.8.2016,21:59:39,-90.394828,45.688655,1488,7
,2.8.2016,21:59:40,-90.394828,45.688655,1488,7
,2.8.2016,21:59:41,-90.394828,45.688655,1488,7
,2.8.2016,21:59:42,-90.394828,45.688652,1488,7
,2.8.2016,21:59:43,-90.394828,45.688652,1488,7
,2.8.2016,21:59:44,-90.394828,45.688652,1488,7
,2.8.2016,21:59:45,-90.394828,45.688652,1488,7
,2.8.2016,21:59:46,-90.394828,45.688648,1488,7
,2.8.2016,21:59:47,-90.394821,45.688648,1488,7
,2.8.2016,21:59:48,-90.394821,45.688648,1488,7
,2.8.2016,21:59:49,-90.394828,45.688648,1488,7
,2.8.2016,21:59:50,-90.394828,45.688648,1488,7
,2.8.2016,21:59:51,-90.394828,45.688648,1488,7
,2.8.2016,21:59:52,-90.394828,45.688648,1488,7
,2.8.2016,21:59:53,-90.394828,45.688648,1488,7
,2.8.2016,21:59:54,-90.394828,45.688648,1488,7
,2.8.2016,21:59:55,-90.394828,45.688648,1488,7
,2.8.2016,21:59:56,-90.394828,45.688648,1488,7
,2.8.2016,21:59:57,-90.394828,45.688648,1488,7
,2.8.2016,21:59:58,-90.394828,45.688648,1488,7
,2.8.2016,21:59:59,-90.394828,45.688648,1488,7
,2.8.2016,22:00:00,-90.394828,45.688648,1488,7
,2.8.2016,22:00:01,-90.394828,45.688648,1488,7
,2.8.2016,22:00:02,-90.394828,45.688648,1488,7
,2.8.2016,22:00:03,-90.394828,45.688648,1488,7
,2.8.2016,22:00:04,-90.394828,45.688648,1488,7
,2.8.2016,22:00:05,-90.394828,45.688648,1488,7
,2.8.2016,22:00:06,-90.394821,45.688648,1488,7
,2.8.2016,22:00:07,-90.394828,45.688648,1489,7
,2.8.2016,22:00:08,-90.394821,45.688648,1489,7
,2.8.2016,22:00:09,-90.394821,45.688648,1489,7
,2.8.2016,22:00:10,-90.394813,45.688644,1490,7
,2.8.2016,22:00:11,-90.394813,45.688644,1490,7
,2.8.2016,22:00:12,-90.394813,45.688648,1490,7
,2.8.2016,22:00:13,-90.394813,45.688648,1490,7
,2.8.2016,22:00:14,-90.394813,45.688648,1491,7
,2.8.2016,22:00:15,-90.394813,45.688648,1491,7
,2.8.2016,22:00:16,-90.394813,45.688648,1491,7
,2.8.2016,22:00:17,-90.394813,45.688648,1491,7
,2.8.2016,22:00:18,-90.394813,45.688648,1491,7
,2.8.2016,22:00:19,-90.394813,45.688648,1491,7
,2.8.2016,22:00:20,-90.394828,45.688659,1491,7
,2.8.2016,22:00:21,-90.394836,45.688671,1490,7
,2.8.2016,22:00:22,-90.394851,45.688678,1488,7
,2.8.2016,22:00:23,-90.394859,45.68869,1487,6
,2.8.2016,22:00:24,-90.394866,45.688694,1486,7
,2.8.2016,22:00:25,-90.394874,45.688701,1485,6
,2.8.2016,22:00:26,-90.394874,45.688705,1483,6
,2.8.2016,22:00:27,-90.394882,45.688709,1482,6
,2.8.2016,22:00:28,-90.394882,45.688713,1482,7
,2.8.2016,22:00:29,-90.394882,45.688716,1482,7
,2.8.2016,22:00:30,-90.394889,45.68872,1481,6
,2.8.2016,22:00:31,-90.394889,45.68872,1481,6
,2.8.2016,22:00:32,-90.394889,45.688724,1481,6
,2.8.2016,22:00:33,-90.394889,45.688724,1481,6
,2.8.2016,22:00:34,-90.394897,45.688724,1481,6
,2.8.2016,22:00:35,-90.394897,45.688724,1481,7
,2.8.2016,22:00:36,-90.394897,45.688724,1481,7
,2.8.2016,22:00:37,-90.394897,45.688728,1481,7
,2.8.2016,22:00:38,-90.394897,45.688728,1481,7
,2.8.2016,22:00:39,-90.394897,45.688728,1481,6
,2.8.2016,22:00:40,-90.394897,45.688728,1481,6
,2.8.2016,22:00:41,-90.394905,45.688732,1481,6
,2.8.2016,22:00:42,-90.394905,45.688732,1481,6
,2.8.2016,22:00:43,-90.394905,45.688732,1481,6
,2.8.2016,22:00:44,-90.394905,45.688732,1481,6
,2.8.2016,22:00:45,-90.394905,45.688732,1481,7
,2.8.2016,22:00:46,-90.394905,45.688732,1481,7
,2.8.2016,22:00:47,-90.394905,45.688732,1481,6
,2.8.2016,22:00:48,-90.394905,45.688735,1481,7
,2.8.2016,22:00:49,-90.394912,45.688735,1481,7
,2.8.2016,22:00:50,-90.39492,45.688747,1479,7
,2.8.2016,22:00:51,-90.394927,45.688758,1479,7
,2.8.2016,22:00:52,-90.394943,45.68877,1478,7
,2.8.2016,22:00:53,-90.39495,45.688781,1477,7
,2.8.2016,22:00:54,-90.394966,45.688793,1476,7
,2.8.2016,22:00:55,-90.394989,45.688804,1474,7
,2.8.2016,22:00:56,-90.395011,45.688819,1472,7
,2.8.2016,22:00:57,-90.395042,45.688842,1471,7
,2.8.2016,22:00:58,-90.395072,45.688865,1470,7
,2.8.2016,22:00:59,-90.395103,45.688888,1471,7
,2.8.2016,22:01:00,-90.395126,45.688903,1471,7
,2.8.2016,22:01:01,-90.395141,45.688919,1471,7
,2.8.2016,22:01:02,-90.395156,45.68893,1471,7
,2.8.2016,22:01:03,-90.395164,45.688941,1471,7
,2.8.2016,22:01:04,-90.395172,45.688945,1471,7
,2.8.2016,22:01:05,-90.395179,45.688957,1472,7
,2.8.2016,22:01:06,-90.395202,45.68898,1472,7
,2.8.2016,22:01:07,-90.395225,45.689006,1473,7
,2.8.2016,22:01:08,-90.395256,45.689033,1472,7
,2.8.2016,22:01:09,-90.395271,45.689056,1472,7
,2.8.2016,22:01:10,-90.395286,45.689071,1472,7
,2.8.2016,22:01:11,-90.395301,45.68909,1472,7
,2.8.2016,22:01:12,-90.395317,45.689109,1473,7
,2.8.2016,22:01:13,-90.395332,45.689125,1473,7
,2.8.2016,22:01:14,-90.395339,45.689132,1474,7
,2.8.2016,22:01:15,-90.395347,45.689132,1475,7
,2.8.2016,22:01:16,-90.395347,45.689132,1475,7
,2.8.2016,22:01:17,-90.395347,45.689132,1476,7
,2.8.2016,22:01:18,-90.395347,45.689132,1476,7
,2.8.2016,22:01:19,-90.395347,45.689136,1476,7
,2.8.2016,22:01:20,-90.395339,45.689132,1477,7
,2.8.2016,22:01:21,-90.395339,45.689132,1477,7
,2.8.2016,22:01:22,-90.395339,45.689132,1477,7
,2.8.2016,22:01:23,-90.395339,45.689132,1477,7
,2.8.2016,22:01:24,-90.395339,45.689136,1477,7
,2.8.2016,22:01:25,-90.395339,45.689136,1477,7
,2.8.2016,22:01:26,-90.395332,45.689136,1477,7
,2.8.2016,22:01:27,-90.395332,45.689136,1477,7
